Student_ID,Emotion,Engagement status,frame
CAP2,Fear,disengaged,36.33
CAP7,Fear,disengaged,36.33
CAP4,Fear,disengaged,36.33
CAP8,Fear,disengaged,36.33
CAP5,Fear,disengaged,36.33
CAP3,Fear,engaged,36.33
CAP9,Fear,disengaged,36.33
CAP1,Fear,disengaged,36.33
CAP6,Fear,engaged,36.37
CAP2,Fear,disengaged,36.37
CAP7,Fear,disengaged,36.37
CAP4,Fear,disengaged,36.37
CAP8,Fear,disengaged,36.37
CAP5,Fear,disengaged,36.37
CAP3,Fear,engaged,36.37
CAP9,Fear,disengaged,36.37
CAP1,Fear,disengaged,36.37
CAP6,Fear,disengaged,36.4
CAP2,Fear,disengaged,36.4
CAP7,Fear,disengaged,36.4
CAP4,Fear,disengaged,36.4
CAP8,Fear,disengaged,36.4
CAP5,Fear,disengaged,36.4
CAP3,Fear,disengaged,36.4
CAP1,Fear,disengaged,36.4
CAP9,Fear,engaged,36.4
CAP6,Fear,engaged,36.43
CAP2,Fear,disengaged,36.43
CAP7,Fear,disengaged,36.43
CAP4,Fear,disengaged,36.43
CAP8,Fear,disengaged,36.43
CAP5,Fear,disengaged,36.43
CAP3,Fear,engaged,36.43
CAP1,Fear,disengaged,36.43
CAP9,Fear,disengaged,36.43
CAP2,Fear,engaged,36.47
CAP7,Fear,disengaged,36.47
CAP6,Fear,engaged,36.47
CAP4,Fear,disengaged,36.47
CAP8,Fear,disengaged,36.47
CAP5,Fear,disengaged,36.47
CAP3,Fear,engaged,36.47
CAP1,Fear,disengaged,36.47
CAP9,Fear,disengaged,36.47
CAP2,Fear,disengaged,36.5
CAP7,Fear,disengaged,36.5
CAP6,Fear,disengaged,36.5
CAP4,Fear,disengaged,36.5
CAP8,Fear,disengaged,36.5
CAP5,Fear,disengaged,36.5
CAP3,Fear,engaged,36.5
CAP1,Fear,disengaged,36.5
CAP9,Fear,engaged,36.5
CAP6,Fear,engaged,36.53
CAP2,Fear,engaged,36.53
CAP7,Fear,disengaged,36.53
CAP4,Fear,disengaged,36.53
CAP8,Fear,disengaged,36.53
CAP5,Fear,disengaged,36.53
CAP3,Fear,engaged,36.53
CAP1,Fear,disengaged,36.53
CAP6,Fear,engaged,36.57
CAP2,Fear,engaged,36.57
CAP7,Fear,disengaged,36.57
CAP4,Fear,disengaged,36.57
CAP8,Fear,disengaged,36.57
CAP5,Fear,disengaged,36.57
CAP3,Fear,engaged,36.57
CAP1,Fear,disengaged,36.57
CAP6,Neutral,highly engaged,36.6
CAP2,Neutral,highly engaged,36.6
CAP7,Neutral,engaged,36.6
CAP4,Neutral,engaged,36.6
CAP8,Neutral,engaged,36.6
CAP5,Neutral,engaged,36.6
CAP3,Neutral,highly engaged,36.6
CAP9,Neutral,engaged,36.6
CAP1,Neutral,engaged,36.6
CAP6,Neutral,highly engaged,36.63
CAP2,Neutral,engaged,36.63
CAP7,Neutral,engaged,36.63
CAP4,Neutral,engaged,36.63
CAP8,Neutral,engaged,36.63
CAP5,Neutral,engaged,36.63
CAP3,Neutral,highly engaged,36.63
CAP9,Neutral,engaged,36.63
CAP1,Neutral,engaged,36.63
CAP2,Neutral,engaged,36.67
CAP7,Neutral,engaged,36.67
CAP6,Fear,engaged,36.67
CAP4,Fear,disengaged,36.67
CAP8,Fear,disengaged,36.67
CAP5,Fear,disengaged,36.67
CAP9,Fear,engaged,36.67
CAP3,Fear,engaged,36.67
CAP1,Fear,disengaged,36.67
CAP2,Fear,disengaged,36.7
CAP7,Fear,disengaged,36.7
CAP6,Fear,engaged,36.7
CAP4,Fear,disengaged,36.7
CAP8,Fear,disengaged,36.7
CAP5,Fear,disengaged,36.7
CAP9,Fear,engaged,36.7
CAP3,Fear,engaged,36.7
CAP1,Fear,disengaged,36.7
CAP2,Fear,disengaged,36.73
CAP7,Fear,disengaged,36.73
CAP6,Fear,disengaged,36.73
CAP8,Fear,disengaged,36.73
CAP4,Fear,disengaged,36.73
CAP5,Fear,disengaged,36.73
CAP9,Fear,disengaged,36.73
CAP1,Fear,disengaged,36.73
CAP3,Fear,engaged,36.73
CAP2,Fear,disengaged,36.77
CAP7,Fear,disengaged,36.77
CAP6,Fear,engaged,36.77
CAP8,Fear,disengaged,36.77
CAP4,Fear,disengaged,36.77
CAP5,Fear,disengaged,36.77
CAP9,Fear,disengaged,36.77
CAP3,Fear,engaged,36.77
CAP1,Fear,disengaged,36.77
CAP2,Fear,disengaged,36.8
CAP7,Fear,disengaged,36.8
CAP6,Fear,engaged,36.8
CAP4,Fear,disengaged,36.8
CAP8,Fear,disengaged,36.8
CAP5,Fear,disengaged,36.8
CAP9,Fear,disengaged,36.8
CAP1,Fear,disengaged,36.8
CAP3,Fear,engaged,36.8
CAP2,Fear,engaged,36.83
CAP7,Fear,disengaged,36.83
CAP4,Fear,disengaged,36.83
CAP6,Fear,disengaged,36.83
CAP8,Fear,disengaged,36.83
CAP5,Fear,disengaged,36.83
CAP1,Fear,disengaged,36.83
CAP9,Fear,disengaged,36.83
CAP2,Fear,engaged,36.87
CAP7,Fear,disengaged,36.87
CAP4,Fear,disengaged,36.87
CAP6,Fear,disengaged,36.87
CAP8,Fear,disengaged,36.87
CAP5,Fear,disengaged,36.87
CAP1,Fear,disengaged,36.87
CAP9,Fear,disengaged,36.87
CAP2,Fear,engaged,36.9
CAP7,Sad,disengaged,36.9
CAP4,Sad,disengaged,36.9
CAP6,Sad,disengaged,36.9
CAP8,Sad,disengaged,36.9
CAP5,Sad,disengaged,36.9
CAP1,Sad,disengaged,36.9
CAP2,Sad,disengaged,36.93
CAP7,Sad,disengaged,36.93
CAP4,Sad,disengaged,36.93
CAP6,Sad,disengaged,36.93
CAP5,Sad,disengaged,36.93
CAP8,Sad,disengaged,36.93
CAP1,Sad,disengaged,36.93
CAP9,Sad,engaged,36.93
CAP2,Sad,disengaged,36.97
CAP7,Sad,disengaged,36.97
CAP4,Sad,disengaged,36.97
CAP6,Sad,disengaged,36.97
CAP5,Sad,disengaged,36.97
CAP8,Sad,disengaged,36.97
CAP1,Sad,disengaged,36.97
CAP9,Sad,disengaged,36.97
CAP2,Sad,disengaged,37.0
CAP7,Sad,disengaged,37.0
CAP4,Sad,disengaged,37.0
CAP6,Sad,disengaged,37.0
CAP5,Sad,disengaged,37.0
CAP8,Sad,disengaged,37.0
CAP1,Sad,disengaged,37.0
CAP9,Sad,disengaged,37.0
CAP2,Sad,disengaged,37.03
CAP7,Sad,disengaged,37.03
CAP4,Sad,disengaged,37.03
CAP5,Sad,disengaged,37.03
CAP8,Sad,disengaged,37.03
CAP6,Sad,disengaged,37.03
CAP9,Sad,disengaged,37.03
CAP3,Sad,engaged,37.03
CAP2,Sad,disengaged,37.07
CAP7,Sad,disengaged,37.07
CAP4,Neutral,engaged,37.07
CAP5,Neutral,disengaged,37.07
CAP8,Neutral,engaged,37.07
CAP6,Neutral,engaged,37.07
CAP9,Neutral,engaged,37.07
CAP2,Neutral,highly engaged,37.1
CAP7,Neutral,engaged,37.1
CAP4,Neutral,engaged,37.1
CAP5,Neutral,disengaged,37.1
CAP6,Neutral,engaged,37.1
CAP8,Neutral,highly engaged,37.1
CAP9,Neutral,engaged,37.1
CAP2,Neutral,engaged,37.13
CAP7,Neutral,engaged,37.13
CAP4,Neutral,disengaged,37.13
CAP5,Neutral,engaged,37.13
CAP6,Neutral,engaged,37.13
CAP8,Neutral,highly engaged,37.13
CAP9,Neutral,highly engaged,37.13
CAP2,Neutral,engaged,37.17
CAP7,Neutral,engaged,37.17
CAP4,Neutral,disengaged,37.17
CAP5,Neutral,engaged,37.17
CAP6,Neutral,highly engaged,37.17
CAP8,Neutral,highly engaged,37.17
CAP9,Neutral,engaged,37.17
CAP2,Neutral,engaged,37.2
CAP7,Neutral,engaged,37.2
CAP4,Neutral,engaged,37.2
CAP5,Neutral,engaged,37.2
CAP6,Neutral,highly engaged,37.2
CAP8,Neutral,highly engaged,37.2
CAP9,Neutral,engaged,37.2
CAP3,Neutral,highly engaged,37.2
CAP2,Neutral,engaged,37.23
CAP7,Neutral,engaged,37.23
CAP4,Neutral,disengaged,37.23
CAP5,Neutral,engaged,37.23
CAP6,Neutral,highly engaged,37.23
CAP8,Neutral,engaged,37.23
CAP9,Neutral,highly engaged,37.23
CAP3,Neutral,engaged,37.23
CAP2,Neutral,engaged,37.27
CAP7,Neutral,engaged,37.27
CAP4,Neutral,disengaged,37.27
CAP5,Neutral,engaged,37.27
CAP6,Neutral,highly engaged,37.27
CAP8,Neutral,engaged,37.27
CAP9,Neutral,engaged,37.27
CAP3,Neutral,engaged,37.27
CAP2,Neutral,highly engaged,37.3
CAP7,Neutral,engaged,37.3
CAP4,Neutral,disengaged,37.3
CAP6,Neutral,highly engaged,37.3
CAP5,Neutral,disengaged,37.3
CAP8,Neutral,engaged,37.3
CAP9,Neutral,highly engaged,37.3
CAP3,Neutral,disengaged,37.3
CAP2,Neutral,engaged,37.33
CAP7,Neutral,engaged,37.33
CAP4,Neutral,engaged,37.33
CAP6,Neutral,engaged,37.33
CAP5,Neutral,engaged,37.33
CAP8,Neutral,engaged,37.33
CAP9,Neutral,engaged,37.33
CAP3,Neutral,disengaged,37.33
CAP2,Neutral,engaged,37.37
CAP7,Neutral,engaged,37.37
CAP4,Neutral,engaged,37.37
CAP6,Neutral,engaged,37.37
CAP5,Neutral,disengaged,37.37
CAP8,Neutral,engaged,37.37
CAP9,Neutral,engaged,37.37
CAP3,Neutral,disengaged,37.37
CAP2,Neutral,engaged,37.4
CAP7,Neutral,engaged,37.4
CAP4,Neutral,engaged,37.4
CAP6,Neutral,engaged,37.4
CAP5,Neutral,disengaged,37.4
CAP8,Neutral,engaged,37.4
CAP9,Sad,disengaged,37.4
CAP3,Sad,disengaged,37.4
CAP2,Sad,disengaged,37.43
CAP7,Sad,disengaged,37.43
CAP4,Sad,disengaged,37.43
CAP5,Sad,disengaged,37.43
CAP8,Sad,disengaged,37.43
CAP6,Sad,engaged,37.43
CAP9,Sad,disengaged,37.43
CAP3,Sad,disengaged,37.43
CAP2,Sad,disengaged,37.47
CAP7,Sad,disengaged,37.47
CAP4,Sad,disengaged,37.47
CAP5,Sad,disengaged,37.47
CAP6,Sad,engaged,37.47
CAP8,Sad,disengaged,37.47
CAP9,Sad,disengaged,37.47
CAP3,Sad,disengaged,37.47
CAP2,Sad,engaged,37.5
CAP7,Sad,disengaged,37.5
CAP4,Neutral,engaged,37.5
CAP5,Neutral,engaged,37.5
CAP6,Neutral,highly engaged,37.5
CAP8,Neutral,engaged,37.5
CAP9,Neutral,highly engaged,37.5
CAP3,Neutral,engaged,37.5
CAP1,Neutral,engaged,37.5
CAP2,Neutral,highly engaged,37.53
CAP7,Neutral,engaged,37.53
CAP4,Neutral,engaged,37.53
CAP6,Neutral,highly engaged,37.53
CAP5,Neutral,engaged,37.53
CAP8,Neutral,engaged,37.53
CAP9,Neutral,highly engaged,37.53
CAP3,Neutral,engaged,37.53
CAP1,Neutral,engaged,37.53
CAP2,Neutral,highly engaged,37.57
CAP7,Neutral,engaged,37.57
CAP4,Neutral,engaged,37.57
CAP6,Neutral,engaged,37.57
CAP5,Neutral,engaged,37.57
CAP8,Neutral,engaged,37.57
CAP9,Neutral,highly engaged,37.57
CAP3,Neutral,highly engaged,37.57
CAP2,Neutral,engaged,37.6
CAP7,Neutral,engaged,37.6
CAP4,Neutral,engaged,37.6
CAP6,Neutral,highly engaged,37.6
CAP5,Neutral,engaged,37.6
CAP8,Neutral,engaged,37.6
CAP9,Neutral,engaged,37.6
CAP3,Neutral,engaged,37.6
CAP2,Neutral,highly engaged,37.63
CAP7,Neutral,engaged,37.63
CAP6,Neutral,highly engaged,37.63
CAP4,Neutral,disengaged,37.63
CAP5,Neutral,engaged,37.63
CAP8,Neutral,engaged,37.63
CAP3,Neutral,engaged,37.63
CAP9,Neutral,engaged,37.63
CAP2,Neutral,highly engaged,37.67
CAP6,Neutral,engaged,37.67
CAP7,Neutral,engaged,37.67
CAP4,Neutral,engaged,37.67
CAP5,Neutral,engaged,37.67
CAP8,Neutral,engaged,37.67
CAP3,Neutral,engaged,37.67
CAP9,Neutral,engaged,37.67
CAP2,Neutral,engaged,37.7
CAP6,Neutral,engaged,37.7
CAP7,Neutral,engaged,37.7
CAP4,Neutral,engaged,37.7
CAP5,Neutral,engaged,37.7
CAP8,Neutral,engaged,37.7
CAP9,Neutral,engaged,37.7
CAP3,Neutral,engaged,37.7
CAP2,Neutral,disengaged,37.73
CAP7,Neutral,engaged,37.73
CAP6,Neutral,highly engaged,37.73
CAP4,Neutral,engaged,37.73
CAP8,Neutral,engaged,37.73
CAP5,Neutral,engaged,37.73
CAP3,Neutral,engaged,37.73
CAP9,Neutral,engaged,37.73
CAP2,Neutral,disengaged,37.77
CAP7,Neutral,engaged,37.77
CAP6,Neutral,highly engaged,37.77
CAP4,Neutral,engaged,37.77
CAP8,Neutral,engaged,37.77
CAP5,Neutral,engaged,37.77
CAP3,Neutral,engaged,37.77
CAP9,Neutral,engaged,37.77
CAP2,Neutral,engaged,37.8
CAP7,Neutral,engaged,37.8
CAP6,Neutral,highly engaged,37.8
CAP4,Neutral,engaged,37.8
CAP8,Neutral,engaged,37.8
CAP5,Neutral,engaged,37.8
CAP3,Neutral,engaged,37.8
CAP9,Neutral,engaged,37.8
CAP2,Neutral,engaged,37.83
CAP7,Neutral,engaged,37.83
CAP6,Neutral,engaged,37.83
CAP4,Neutral,engaged,37.83
CAP8,Neutral,engaged,37.83
CAP5,Neutral,engaged,37.83
CAP3,Neutral,engaged,37.83
CAP9,Neutral,highly engaged,37.83
CAP2,Neutral,engaged,37.87
CAP7,Neutral,engaged,37.87
CAP6,Neutral,engaged,37.87
CAP4,Neutral,highly engaged,37.87
CAP5,Neutral,disengaged,37.87
CAP8,Neutral,engaged,37.87
CAP3,Neutral,engaged,37.87
CAP9,Neutral,engaged,37.87
CAP2,Neutral,engaged,37.9
CAP7,Neutral,engaged,37.9
CAP6,Neutral,engaged,37.9
CAP4,Neutral,engaged,37.9
CAP5,Neutral,disengaged,37.9
CAP8,Neutral,disengaged,37.9
CAP3,Neutral,engaged,37.9
CAP9,Neutral,engaged,37.9
CAP2,Neutral,engaged,37.93
CAP7,Neutral,engaged,37.93
CAP4,Neutral,highly engaged,37.93
CAP6,Neutral,engaged,37.93
CAP5,Neutral,disengaged,37.93
CAP3,Neutral,engaged,37.93
CAP9,Neutral,engaged,37.93
CAP8,Neutral,engaged,37.93
CAP2,Neutral,engaged,37.97
CAP7,Neutral,engaged,37.97
CAP4,Neutral,engaged,37.97
CAP6,Neutral,engaged,37.97
CAP5,Neutral,disengaged,37.97
CAP3,Neutral,engaged,37.97
CAP9,Neutral,engaged,37.97
CAP8,Neutral,disengaged,37.97
CAP2,Neutral,engaged,38.0
CAP7,Neutral,engaged,38.0
CAP6,Neutral,engaged,38.0
CAP4,Neutral,engaged,38.0
CAP5,Neutral,disengaged,38.0
CAP3,Neutral,engaged,38.0
CAP9,Neutral,engaged,38.0
CAP8,Neutral,disengaged,38.0
CAP2,Neutral,engaged,38.03
CAP7,Neutral,engaged,38.03
CAP4,Neutral,engaged,38.03
CAP6,Neutral,engaged,38.03
CAP8,Neutral,engaged,38.03
CAP5,Neutral,engaged,38.03
CAP3,Neutral,engaged,38.03
CAP9,Neutral,highly engaged,38.03
CAP2,Neutral,engaged,38.07
CAP7,Neutral,engaged,38.07
CAP4,Neutral,engaged,38.07
CAP6,Neutral,engaged,38.07
CAP8,Neutral,engaged,38.07
CAP5,Neutral,engaged,38.07
CAP3,Neutral,engaged,38.07
CAP9,Neutral,engaged,38.07
CAP2,Neutral,engaged,38.1
CAP7,Neutral,engaged,38.1
CAP4,Neutral,engaged,38.1
CAP8,Neutral,engaged,38.1
CAP6,Neutral,engaged,38.1
CAP9,Neutral,engaged,38.1
CAP5,Neutral,engaged,38.1
CAP3,Neutral,engaged,38.1
CAP2,Neutral,engaged,38.13
CAP7,Neutral,disengaged,38.13
CAP8,Neutral,engaged,38.13
CAP4,Neutral,engaged,38.13
CAP6,Neutral,engaged,38.13
CAP5,Neutral,engaged,38.13
CAP9,Neutral,highly engaged,38.13
CAP3,Neutral,engaged,38.13
CAP2,Angry,disengaged,38.17
CAP7,Angry,disengaged,38.17
CAP8,Angry,disengaged,38.17
CAP4,Angry,disengaged,38.17
CAP6,Angry,disengaged,38.17
CAP5,Angry,disengaged,38.17
CAP9,Angry,disengaged,38.17
CAP3,Angry,disengaged,38.17
CAP2,Angry,disengaged,38.2
CAP7,Angry,disengaged,38.2
CAP8,Angry,disengaged,38.2
CAP4,Angry,disengaged,38.2
CAP6,Angry,disengaged,38.2
CAP5,Angry,disengaged,38.2
CAP9,Angry,disengaged,38.2
CAP3,Angry,disengaged,38.2
CAP2,Angry,disengaged,38.23
CAP7,Angry,disengaged,38.23
CAP8,Angry,disengaged,38.23
CAP4,Angry,disengaged,38.23
CAP6,Angry,disengaged,38.23
CAP5,Angry,disengaged,38.23
CAP9,Angry,disengaged,38.23
CAP3,Angry,disengaged,38.23
CAP2,Angry,disengaged,38.27
CAP7,Angry,disengaged,38.27
CAP4,Angry,disengaged,38.27
CAP6,Angry,disengaged,38.27
CAP8,Angry,disengaged,38.27
CAP5,Angry,disengaged,38.27
CAP9,Angry,disengaged,38.27
CAP3,Angry,disengaged,38.27
CAP2,Angry,disengaged,38.3
CAP7,Angry,disengaged,38.3
CAP4,Angry,disengaged,38.3
CAP8,Angry,disengaged,38.3
CAP6,Angry,disengaged,38.3
CAP5,Angry,disengaged,38.3
CAP9,Angry,disengaged,38.3
CAP3,Angry,disengaged,38.3
CAP2,Neutral,engaged,38.33
CAP7,Neutral,engaged,38.33
CAP4,Neutral,disengaged,38.33
CAP6,Neutral,engaged,38.33
CAP8,Neutral,engaged,38.33
CAP9,Neutral,engaged,38.33
CAP5,Neutral,engaged,38.33
CAP3,Neutral,engaged,38.33
CAP2,Neutral,engaged,38.37
CAP7,Neutral,engaged,38.37
CAP4,Neutral,disengaged,38.37
CAP6,Neutral,engaged,38.37
CAP8,Neutral,engaged,38.37
CAP9,Neutral,engaged,38.37
CAP5,Neutral,engaged,38.37
CAP3,Neutral,engaged,38.37
CAP2,Neutral,highly engaged,38.4
CAP7,Neutral,engaged,38.4
CAP4,Neutral,disengaged,38.4
CAP6,Neutral,engaged,38.4
CAP8,Sad,disengaged,38.4
CAP9,Sad,engaged,38.4
CAP5,Sad,disengaged,38.4
CAP3,Sad,disengaged,38.4
CAP2,Sad,engaged,38.43
CAP7,Sad,disengaged,38.43
CAP4,Sad,disengaged,38.43
CAP6,Sad,disengaged,38.43
CAP8,Sad,disengaged,38.43
CAP9,Sad,disengaged,38.43
CAP5,Sad,disengaged,38.43
CAP3,Sad,disengaged,38.43
CAP2,Sad,engaged,38.47
CAP7,Sad,disengaged,38.47
CAP6,Sad,disengaged,38.47
CAP4,Sad,disengaged,38.47
CAP9,Sad,disengaged,38.47
CAP8,Sad,disengaged,38.47
CAP5,Sad,disengaged,38.47
CAP2,Sad,engaged,38.5
CAP7,Neutral,engaged,38.5
CAP6,Neutral,engaged,38.5
CAP4,Neutral,disengaged,38.5
CAP9,Neutral,engaged,38.5
CAP8,Neutral,engaged,38.5
CAP5,Neutral,engaged,38.5
CAP2,Neutral,highly engaged,38.53
CAP7,Neutral,engaged,38.53
CAP4,Neutral,disengaged,38.53
CAP9,Neutral,engaged,38.53
CAP6,Neutral,engaged,38.53
CAP8,Neutral,engaged,38.53
CAP5,Neutral,engaged,38.53
CAP3,Neutral,disengaged,38.53
CAP2,Neutral,highly engaged,38.57
CAP7,Neutral,engaged,38.57
CAP4,Neutral,disengaged,38.57
CAP9,Neutral,engaged,38.57
CAP6,Neutral,engaged,38.57
CAP8,Neutral,highly engaged,38.57
CAP5,Sad,disengaged,38.57
CAP2,Sad,engaged,38.6
CAP7,Sad,disengaged,38.6
CAP4,Sad,disengaged,38.6
CAP6,Sad,disengaged,38.6
CAP8,Sad,disengaged,38.6
CAP9,Sad,disengaged,38.6
CAP5,Sad,disengaged,38.6
CAP3,Sad,disengaged,38.6
CAP2,Sad,engaged,38.63
CAP7,Sad,disengaged,38.63
CAP4,Sad,disengaged,38.63
CAP6,Sad,disengaged,38.63
CAP9,Sad,disengaged,38.63
CAP8,Sad,disengaged,38.63
CAP5,Sad,disengaged,38.63
CAP3,Sad,disengaged,38.63
CAP2,Sad,disengaged,38.67
CAP7,Sad,disengaged,38.67
CAP4,Sad,disengaged,38.67
CAP6,Fear,disengaged,38.67
CAP9,Fear,disengaged,38.67
CAP8,Fear,disengaged,38.67
CAP5,Fear,disengaged,38.67
CAP2,Fear,disengaged,38.7
CAP7,Fear,disengaged,38.7
CAP4,Fear,disengaged,38.7
CAP8,Fear,engaged,38.7
CAP9,Fear,disengaged,38.7
CAP6,Fear,disengaged,38.7
CAP5,Fear,disengaged,38.7
CAP2,Fear,engaged,38.73
CAP7,Fear,disengaged,38.73
CAP8,Fear,disengaged,38.73
CAP4,Fear,disengaged,38.73
CAP6,Fear,disengaged,38.73
CAP9,Fear,disengaged,38.73
CAP5,Fear,disengaged,38.73
CAP2,Fear,engaged,38.77
CAP7,Fear,disengaged,38.77
CAP8,Happy,disengaged,38.77
CAP4,Happy,disengaged,38.77
CAP6,Happy,disengaged,38.77
CAP9,Happy,disengaged,38.77
CAP5,Happy,disengaged,38.77
CAP2,Happy,highly engaged,38.8
CAP7,Happy,disengaged,38.8
CAP8,Happy,disengaged,38.8
CAP4,Happy,disengaged,38.8
CAP6,Happy,disengaged,38.8
CAP9,Happy,disengaged,38.8
CAP5,Happy,disengaged,38.8
CAP2,Happy,highly engaged,38.83
CAP7,Happy,disengaged,38.83
CAP8,Happy,disengaged,38.83
CAP4,Happy,disengaged,38.83
CAP6,Happy,disengaged,38.83
CAP9,Happy,highly engaged,38.83
CAP5,Happy,disengaged,38.83
CAP3,Happy,disengaged,38.83
CAP2,Happy,highly engaged,38.87
CAP7,Happy,disengaged,38.87
CAP8,Happy,disengaged,38.87
CAP6,Happy,highly engaged,38.87
CAP4,Happy,disengaged,38.87
CAP9,Happy,highly engaged,38.87
CAP5,Happy,disengaged,38.87
CAP3,Happy,disengaged,38.87
CAP2,Happy,highly engaged,38.9
CAP7,Happy,disengaged,38.9
CAP6,Happy,disengaged,38.9
CAP8,Happy,disengaged,38.9
CAP4,Happy,disengaged,38.9
CAP9,Happy,highly engaged,38.9
CAP5,Happy,disengaged,38.9
CAP3,Happy,disengaged,38.9
CAP2,Happy,highly engaged,38.93
CAP7,Happy,disengaged,38.93
CAP6,Happy,disengaged,38.93
CAP8,Happy,disengaged,38.93
CAP4,Happy,disengaged,38.93
CAP9,Happy,disengaged,38.93
CAP5,Happy,disengaged,38.93
CAP3,Happy,disengaged,38.93
CAP2,Happy,highly engaged,38.97
CAP7,Happy,disengaged,38.97
CAP6,Happy,disengaged,38.97
CAP8,Happy,disengaged,38.97
CAP4,Happy,disengaged,38.97
CAP9,Happy,disengaged,38.97
CAP5,Happy,disengaged,38.97
CAP3,Happy,disengaged,38.97
CAP2,Happy,highly engaged,39.0
CAP7,Happy,disengaged,39.0
CAP6,Happy,disengaged,39.0
CAP8,Happy,disengaged,39.0
CAP4,Happy,disengaged,39.0
CAP9,Happy,disengaged,39.0
CAP5,Happy,disengaged,39.0
CAP3,Happy,disengaged,39.0
CAP2,Sad,engaged,39.03
CAP7,Sad,disengaged,39.03
CAP6,Sad,disengaged,39.03
CAP4,Sad,disengaged,39.03
CAP8,Sad,disengaged,39.03
CAP9,Sad,engaged,39.03
CAP5,Sad,disengaged,39.03
CAP3,Sad,disengaged,39.03
CAP2,Sad,engaged,39.07
CAP7,Sad,disengaged,39.07
CAP6,Sad,disengaged,39.07
CAP4,Sad,disengaged,39.07
CAP8,Sad,disengaged,39.07
CAP9,Sad,disengaged,39.07
CAP5,Sad,disengaged,39.07
CAP3,Sad,disengaged,39.07
CAP2,Sad,engaged,39.1
CAP7,Sad,disengaged,39.1
CAP6,Sad,disengaged,39.1
CAP4,Sad,disengaged,39.1
CAP8,Happy,disengaged,39.1
CAP5,Happy,disengaged,39.1
CAP9,Happy,disengaged,39.1
CAP3,Happy,disengaged,39.1
CAP2,Happy,highly engaged,39.13
CAP7,Happy,disengaged,39.13
CAP6,Happy,disengaged,39.13
CAP4,Happy,disengaged,39.13
CAP8,Happy,disengaged,39.13
CAP5,Happy,disengaged,39.13
CAP9,Happy,highly engaged,39.13
CAP3,Happy,disengaged,39.13
CAP2,Happy,highly engaged,39.17
CAP7,Happy,disengaged,39.17
CAP6,Happy,disengaged,39.17
CAP4,Happy,disengaged,39.17
CAP8,Happy,highly engaged,39.17
CAP5,Happy,disengaged,39.17
CAP9,Happy,disengaged,39.17
CAP3,Happy,disengaged,39.17
CAP2,Sad,engaged,39.2
CAP7,Sad,disengaged,39.2
CAP6,Sad,disengaged,39.2
CAP4,Sad,disengaged,39.2
CAP8,Sad,disengaged,39.2
CAP9,Sad,disengaged,39.2
CAP3,Sad,disengaged,39.2
CAP5,Sad,disengaged,39.2
CAP2,Sad,engaged,39.23
CAP7,Sad,disengaged,39.23
CAP6,Sad,disengaged,39.23
CAP4,Sad,disengaged,39.23
CAP8,Sad,disengaged,39.23
CAP9,Sad,disengaged,39.23
CAP3,Sad,disengaged,39.23
CAP5,Sad,disengaged,39.23
CAP2,Sad,engaged,39.27
CAP7,Sad,disengaged,39.27
CAP6,Sad,disengaged,39.27
CAP4,Sad,disengaged,39.27
CAP8,Fear,disengaged,39.27
CAP9,Fear,disengaged,39.27
CAP3,Fear,disengaged,39.27
CAP5,Fear,disengaged,39.27
CAP2,Fear,engaged,39.3
CAP7,Fear,disengaged,39.3
CAP6,Fear,engaged,39.3
CAP4,Fear,disengaged,39.3
CAP8,Fear,disengaged,39.3
CAP9,Fear,disengaged,39.3
CAP5,Fear,disengaged,39.3
CAP3,Fear,disengaged,39.3
CAP2,Fear,engaged,39.33
CAP7,Fear,disengaged,39.33
CAP6,Fear,disengaged,39.33
CAP4,Fear,disengaged,39.33
CAP3,Fear,engaged,39.33
CAP9,Fear,disengaged,39.33
CAP5,Fear,disengaged,39.33
CAP8,Fear,disengaged,39.33
CAP2,Sad,engaged,39.37
CAP7,Sad,disengaged,39.37
CAP6,Sad,disengaged,39.37
CAP4,Sad,disengaged,39.37
CAP3,Sad,disengaged,39.37
CAP9,Sad,disengaged,39.37
CAP5,Sad,disengaged,39.37
CAP8,Sad,disengaged,39.37
CAP2,Sad,engaged,39.4
CAP7,Sad,disengaged,39.4
CAP6,Sad,disengaged,39.4
CAP4,Sad,disengaged,39.4
CAP5,Sad,disengaged,39.4
CAP3,Sad,disengaged,39.4
CAP8,Sad,disengaged,39.4
CAP9,Sad,disengaged,39.4
CAP2,Sad,engaged,39.43
CAP7,Sad,disengaged,39.43
CAP6,Sad,disengaged,39.43
CAP4,Sad,disengaged,39.43
CAP8,Fear,disengaged,39.43
CAP3,Fear,engaged,39.43
CAP5,Fear,disengaged,39.43
CAP9,Fear,disengaged,39.43
CAP2,Fear,engaged,39.47
CAP7,Fear,disengaged,39.47
CAP6,Fear,disengaged,39.47
CAP4,Fear,disengaged,39.47
CAP5,Fear,disengaged,39.47
CAP8,Fear,engaged,39.47
CAP3,Fear,engaged,39.47
CAP9,Fear,engaged,39.47
CAP2,Fear,disengaged,39.5
CAP7,Fear,disengaged,39.5
CAP6,Fear,disengaged,39.5
CAP4,Fear,disengaged,39.5
CAP5,Fear,disengaged,39.5
CAP9,Fear,disengaged,39.5
CAP3,Fear,engaged,39.5
CAP8,Fear,engaged,39.5
CAP2,Sad,engaged,39.53
CAP7,Sad,disengaged,39.53
CAP6,Sad,disengaged,39.53
